outcome,model,design_type,estimand,n_obs,events,event_rate,term,estimate,std.error,statistic,p.value,p_formatted,effect,effect_low,effect_high
incident_chronic_lung_disease,svycox_raw_pef_sensitivity,public_county_community,survey_HR,10997,1330,0.12094207511139402,smoke_everyes,0.48098474052331036,0.1016281850004619,4.73278884712075,2.2145583252973893e-6,<0.001,1.6176665999675874,1.3255049721924004,1.9742251319679343
incident_chronic_lung_disease,svycox_raw_pef_sensitivity,public_county_community,survey_HR,10997,1330,0.12094207511139402,bmi_w1,-0.0155631533969605,0.016229522059967992,-0.9589409558368224,0.3375884908154555,0.338,0.984557326648631,0.9537315734885855,1.016379405278335
incident_chronic_lung_disease,svycox_raw_pef_sensitivity,public_county_community,survey_HR,10997,1330,0.12094207511139402,height_m_w1,-2.02539769144511,0.5911705224992209,-3.42608031754117,6.12359277287529e-4,<0.001,0.13194136080217683,0.041415837808591704,0.4203349156133408
incident_asthma,svycox_cause_specific,public_county_community,survey_HR,11656,462,0.03963623884694578,resp_vulnerability_z,0.1975627699279084,0.13738463704568737,1.4380266540443583,0.15042649159410362,0.150,1.218429543303939,0.9307997476344283,1.5949408621658874
incident_asthma,svycox_cause_specific,public_county_community,survey_HR,11656,462,0.03963623884694578,age_decade,0.3541605752329916,0.07217678751904931,4.906848689262036,9.255137730065075e-7,<0.001,1.4249839852451294,1.2370061581542497,1.6415272832876922
incident_asthma,svycox_cause_specific,public_county_community,survey_HR,11656,462,0.03963623884694578,sexmale,-0.19660518909867045,0.18358372962824837,-1.0709292675161908,0.28420123488119536,0.284,0.8215149123369941,0.5732523262956899,1.1772943959130924
incident_asthma,svycox_cause_specific,public_county_community,survey_HR,11656,462,0.03963623884694578,smoke_everyes,0.7240866736102576,0.19269693817220607,3.7576449344678653,1.7152002479497075e-4,<0.001,2.062846187466357,1.4139690440870059,3.0094961491127528
incident_asthma,svycox_cause_specific,public_county_community,survey_HR,11656,462,0.03963623884694578,bmi_w1,-5.655885832662235e-4,0.001330603249545642,-0.4250617781516419,0.6707916400635852,0.671,0.9994345713318064,0.9968314595010119,1.0020444808926876
incident_asthma,svycox_plus_frailty,public_county_community,survey_HR,11650,461,0.039570815450643775,resp_vulnerability_z,0.18807568251735274,0.13557039049032138,1.3872917370609759,0.16535282169891014,0.165,1.2069248550044365,0.9252953613749068,1.574273109359374
incident_asthma,svycox_plus_frailty,public_county_community,survey_HR,11650,461,0.039570815450643775,frailty_proxy_count_w1,0.0624017752096324,0.07384347977342412,0.8450546399100015,0.3980803326087495,0.398,1.0643899043077962,0.9209666581752188,1.2301486251816234
incident_asthma,svycox_plus_frailty,public_county_community,survey_HR,11650,461,0.039570815450643775,age_decade,0.3374836267788167,0.08404590032884368,4.015468041372101,5.932793819542709e-5,<0.001,1.4014166624991395,1.188573278413712,1.6523749083029782
incident_asthma,svycox_plus_frailty,public_county_community,survey_HR,11650,461,0.039570815450643775,sexmale,-0.15827325740880935,0.18798677571173097,-0.8419382523561874,0.39982251730634055,0.400,0.8536164930649609,0.5905344304256446,1.2339011574775056
incident_asthma,svycox_plus_frailty,public_county_community,survey_HR,11650,461,0.039570815450643775,smoke_everyes,0.6990392621427565,0.19219567428565593,3.637122764291723,2.757005473720875e-4,<0.001,2.0118189480759527,1.3803481370012172,2.9321700601055425
incident_asthma,svycox_plus_frailty,public_county_community,survey_HR,11650,461,0.039570815450643775,bmi_w1,-4.875849156278798e-4,0.0012856036002650089,-0.37926536261050536,0.7044908182611126,0.704,0.9995125339345798,0.9969971496290815,1.0020342644550162
incident_asthma,svycox_composite_disease_or_death,public_county_community,survey_HR,11656,1515,0.12997597803706246,resp_vulnerability_z,0.2624015724117131,0.06040377245663733,4.344125569310857,1.3983151941012275e-5,<0.001,1.3000485012322236,1.1548958634533404,1.4634445918806729
incident_asthma,svycox_composite_disease_or_death,public_county_community,survey_HR,11656,1515,0.12997597803706246,age_decade,0.8117641101463311,0.037353088969025165,21.732181529069305,1.0184693571901501e-104,<0.001,2.2518770438614752,2.092902912802397,2.422926639191444
incident_asthma,svycox_composite_disease_or_death,public_county_community,survey_HR,11656,1515,0.12997597803706246,sexmale,0.15513952581839358,0.1391303675636959,1.1150658805481015,0.2648221912348935,0.265,1.1678208909039445,0.8890907260672914,1.5339330320812075
incident_asthma,svycox_composite_disease_or_death,public_county_community,survey_HR,11656,1515,0.12997597803706246,smoke_everyes,0.4183972306063567,0.10722871736975245,3.9019139729482584,9.543507721075585e-5,<0.001,1.5195241560354926,1.2314950813781165,1.87491910904875
incident_asthma,svycox_composite_disease_or_death,public_county_community,survey_HR,11656,1515,0.12997597803706246,bmi_w1,-0.0010423408447607612,0.0012345342659677194,-0.8443190873634416,0.39849112282970983,0.398,0.9989582022037606,0.9965439579031123,1.0013782952936139
incident_asthma,svycox_raw_pef_sensitivity,public_county_community,survey_HR,11656,462,0.03963623884694578,pef_per_100_l_min,-0.18281727822659802,0.13435855524191162,-1.360667193074805,0.17361888670125158,0.174,0.8329203345141045,0.6400813210877737,1.0838564738431942
incident_asthma,svycox_raw_pef_sensitivity,public_county_community,survey_HR,11656,462,0.03963623884694578,age_decade,0.20638975301744789,0.10535946457647312,1.9589104201231384,0.05012327850705426,0.050,1.2292322076047553,0.9998852090365474,1.5111852906283267
incident_asthma,svycox_raw_pef_sensitivity,public_county_community,survey_HR,11656,462,0.03963623884694578,sexmale,0.2887112174970449,0.19675121622717118,1.467392288765807,0.14226937098329823,0.142,1.3347062330623212,0.9076275549439332,1.9627442103005082
incident_asthma,svycox_raw_pef_sensitivity,public_county_community,survey_HR,11656,462,0.03963623884694578,smoke_everyes,0.7369928607779187,0.1947622426037568,3.784064359319011,1.542878979194504e-4,<0.001,2.089642211762983,1.4265498907173,3.060954686264824
incident_asthma,svycox_raw_pef_sensitivity,public_county_community,survey_HR,11656,462,0.03963623884694578,bmi_w1,-0.0053447146792161065,0.0037774979129520103,-1.414882232202045,0.1571030283071895,0.157,0.994669542896085,0.9873323087128029,1.0020613027998213
incident_asthma,svycox_raw_pef_sensitivity,public_county_community,survey_HR,11656,462,0.03963623884694578,height_m_w1,-2.8590043661623654,0.9786081136439019,-2.921500778811963,0.0034834940467229625,0.003,0.05732580737533099,0.008420582531103827,0.3902637589614326
death_w2_w4,svycox_death,public_county_community,survey_HR,12569,1198,0.0953138674516668,resp_vulnerability_z,0.28030076414709143,0.045755141780174535,6.126104154452523,9.005686624605216e-10,<0.001,1.3235278221974835,1.210000395245717,1.4477068792817107
death_w2_w4,svycox_death,public_county_community,survey_HR,12569,1198,0.0953138674516668,age_decade,0.9937786781247552,0.049345775966226066,20.139083004894506,3.354899954370401e-90,<0.001,2.7014230186740598,2.4523848450107684,2.9757508658026417
death_w2_w4,svycox_death,public_county_community,survey_HR,12569,1198,0.0953138674516668,sexmale,0.28735878236423246,0.12840376316243368,2.237931157833101,0.025225544800575116,0.025,1.3329023495534145,1.0363318453228076,1.7143434137079996
death_w2_w4,svycox_death,public_county_community,survey_HR,12569,1198,0.0953138674516668,smoke_everyes,0.3092895150173575,0.13455353930655928,2.298635298716963,0.021525657375909182,0.022,1.3624567651030852,1.0466185909424028,1.7736054498169314
death_w2_w4,svycox_death,public_county_community,survey_HR,12569,1198,0.0953138674516668,bmi_w1,-0.00224291962168583,0.0071073125347496475,-0.31557914622715205,0.7523219682878891,0.752,0.9977595938430113,0.9839568326111363,1.011755977611272
death_w2_w4,svycox_death_plus_frailty,public_county_community,survey_HR,12562,1197,0.0952873746218755,resp_vulnerability_z,0.1955073637081494,0.0464955446696566,4.204862317394019,2.6124113676297338e-5,<0.001,1.215927747626269,1.1100178498663513,1.3319428040058132
death_w2_w4,svycox_death_plus_frailty,public_county_community,survey_HR,12562,1197,0.0952873746218755,frailty_proxy_count_w1,0.35042816503928814,0.03840290466801996,9.125043224428474,7.17076378557439e-20,<0.001,1.4196752738000125,1.3167393245039845,1.530658229409508
death_w2_w4,svycox_death_plus_frailty,public_county_community,survey_HR,12562,1197,0.0952873746218755,age_decade,0.8297569570910799,0.04742840026971378,17.49493873654717,1.5658075847493936e-68,<0.001,2.2927614331339843,2.089233584123233,2.5161164501731146
death_w2_w4,svycox_death_plus_frailty,public_county_community,survey_HR,12562,1197,0.0952873746218755,sexmale,0.44183159742033606,0.13673693201725484,3.2312528217656755,0.0012324887152786125,0.001,1.5555537591097213,1.1898499546765542,2.033657679247601
death_w2_w4,svycox_death_plus_frailty,public_county_community,survey_HR,12562,1197,0.0952873746218755,smoke_everyes,0.313549931253475,0.13804429222630696,2.271371935751228,0.02312447183554414,0.023,1.3682737806811567,1.0439202717512635,1.7934062490795193
death_w2_w4,svycox_death_plus_frailty,public_county_community,survey_HR,12562,1197,0.0952873746218755,bmi_w1,-0.0013643924196543567,0.0029961765660854733,-0.4553778422467757,0.6488374332813538,0.649,0.9986365379405094,0.9927892248054931,1.004518290481237
death_w2_w4,svycox_death_raw_pef_sensitivity,public_county_community,survey_HR,12569,1198,0.0953138674516668,pef_per_100_l_min,-0.2597390483021206,0.043185687363240674,-6.014470630452636,1.8047548222826237e-9,<0.001,0.7712528192790009,0.708657463424281,0.8393771913041654
death_w2_w4,svycox_death_raw_pef_sensitivity,public_county_community,survey_HR,12569,1198,0.0953138674516668,age_decade,0.8391434204341817,0.056877450173242895,14.753534447803771,2.919649587456124e-49,<0.001,2.314383673711553,2.0702380860828855,2.587321634719521
death_w2_w4,svycox_death_raw_pef_sensitivity,public_county_community,survey_HR,12569,1198,0.0953138674516668,sexmale,0.7274645926298722,0.1826745692440207,3.9822981142936706,6.82520941766707e-5,<0.001,2.069826096985173,1.4468986980086231,2.960939890026318
death_w2_w4,svycox_death_raw_pef_sensitivity,public_county_community,survey_HR,12569,1198,0.0953138674516668,smoke_everyes,0.31497852873095517,0.13645825707473513,2.308240889801549,0.020985742069981793,0.021,1.3702298900665228,1.0486675359031543,1.7903957997657585
death_w2_w4,svycox_death_raw_pef_sensitivity,public_county_community,survey_HR,12569,1198,0.0953138674516668,bmi_w1,-0.004911585059497636,0.007009889409421965,-0.7006651278829013,0.48351202356422834,0.484,0.9951004570510504,0.9815218847138094,1.0088668781052577
death_w2_w4,svycox_death_raw_pef_sensitivity,public_county_community,survey_HR,12569,1198,0.0953138674516668,height_m_w1,-1.6840185849366605,0.7834835141423756,-2.149398876350369,0.03160279444973832,0.032,0.18562651925189727,0.03996919395724695,0.8620940589002656
incident_chronic_lung_disease,svyglm_discrete_time,public_county_community,survey_OR,30685,1330,0.043343653250773995,(Intercept),-5.706573865994886,0.5597101613755843,-10.19558739467941,2.074864326230658e-24,<0.001,0.0033240416699054057,0.0011097663489120348,0.009956377785377715
incident_chronic_lung_disease,svyglm_discrete_time,public_county_community,survey_OR,30685,1330,0.043343653250773995,resp_vulnerability_z,0.23234697054674647,0.05312395993784915,4.373675660070788,1.2217185236293464e-5,<0.001,1.2615573761511285,1.136807629394846,1.399996773568923
incident_chronic_lung_disease,svyglm_discrete_time,public_county_community,survey_OR,30685,1330,0.043343653250773995,age_decade,0.2641928715497134,0.04362488621586953,6.0560128510686475,1.3953685950971432e-9,<0.001,1.3023793640048138,1.19564775697072,1.4186385562944028
incident_chronic_lung_disease,svyglm_discrete_time,public_county_community,survey_OR,30685,1330,0.043343653250773995,sexmale,0.02777623508489103,0.10359897054577608,0.2681130414574715,0.7886123075957476,0.789,1.0281655912927468,0.8392238963212311,1.2596453553721574
incident_chronic_lung_disease,svyglm_discrete_time,public_county_community,survey_OR,30685,1330,0.043343653250773995,smoke_everyes,0.504360435571866,0.10314883950539418,4.889637517884925,1.0102182873619103e-6,<0.001,1.655926110280676,1.3528164928145765,2.0269499206091757
incident_chronic_lung_disease,svyglm_discrete_time,public_county_community,survey_OR,30685,1330,0.043343653250773995,bmi_w1,-0.020678506220591412,0.019140854541300052,-1.0803334916930476,0.2799937007363687,0.280,0.9795338279858504,0.9434663488346758,1.0169801194856873
incident_chronic_lung_disease,svyglm_discrete_time,public_county_community,survey_OR,30685,1330,0.043343653250773995,factor(interval)2,1.2723226455167023,0.1380973073164565,9.21323283010229,3.164476454341488e-20,<0.001,3.5691327728696023,2.7227759321466345,4.678574024388657
incident_chronic_lung_disease,svyglm_discrete_time,public_county_community,survey_OR,30685,1330,0.043343653250773995,factor(interval)3,1.8458662019460779,0.13348916285502813,13.827835627006854,1.7315236559068147e-43,<0.001,6.333583577446119,4.875523302299197,8.227687254325726
incident_chronic_lung_disease,svyglm_discrete_time_plus_frailty,public_county_community,survey_OR,30675,1329,0.04332518337408313,(Intercept),-5.617012595414327,0.5526244882188135,-10.164248445664702,2.8632160049557123e-24,<0.001,0.0036354855687653763,0.0012307191664098893,0.010739050533563796
incident_chronic_lung_disease,svyglm_discrete_time_plus_frailty,public_county_community,survey_OR,30675,1329,0.04332518337408313,resp_vulnerability_z,0.19427901448354898,0.055870222197928976,3.4773266838869064,5.064403513417688e-4,<0.001,1.214435080666137,1.0884703684760284,1.354977230310379
incident_chronic_lung_disease,svyglm_discrete_time_plus_frailty,public_county_community,survey_OR,30675,1329,0.04332518337408313,frailty_proxy_count_w1,0.2237526039467881,0.03551376014126815,6.300448137756617,2.967863050623765e-10,<0.001,1.250761547678491,1.166660779964603,1.340924865236799
incident_chronic_lung_disease,svyglm_discrete_time_plus_frailty,public_county_community,survey_OR,30675,1329,0.04332518337408313,age_decade,0.19227824419886597,0.04654103305981528,4.131370353377135,3.6060705270177115e-5,<0.001,1.2120077041651989,1.1063406078661084,1.3277671130494857
incident_chronic_lung_disease,svyglm_discrete_time_plus_frailty,public_county_community,survey_OR,30675,1329,0.04332518337408313,sexmale,0.11807315683040351,0.10718070289266497,1.1016270060166211,0.27062386257709253,0.271,1.1253264336711428,0.9121042184328564,1.3883935154853522
incident_chronic_lung_disease,svyglm_discrete_time_plus_frailty,public_county_community,survey_OR,30675,1329,0.04332518337408313,smoke_everyes,0.4902851789769926,0.10440165931927875,4.69614354957342,2.6511925636319835e-6,<0.001,1.632781788607155,1.3306372019478718,2.0035336193100215
incident_chronic_lung_disease,svyglm_discrete_time_plus_frailty,public_county_community,survey_OR,30675,1329,0.04332518337408313,bmi_w1,-0.016768628875892283,0.018809337042450414,-0.8915055771528525,0.37265800088453627,0.373,0.9833711820115301,0.9477780491773351,1.0203009897202404
incident_chronic_lung_disease,svyglm_discrete_time_plus_frailty,public_county_community,survey_OR,30675,1329,0.04332518337408313,factor(interval)2,1.277078132299291,0.13952683993083811,9.152920921396372,5.541454460654565e-20,<0.001,3.5861461579976996,2.7281003542001163,4.714065685568362
incident_chronic_lung_disease,svyglm_discrete_time_plus_frailty,public_county_community,survey_OR,30675,1329,0.04332518337408313,factor(interval)3,1.8608061470280823,0.1349362397765525,13.79026234990305,2.9169719438093272e-43,<0.001,6.428917335604252,4.934893623177758,8.375252085255358
incident_asthma,svyglm_discrete_time,public_county_community,survey_OR,32865,462,0.014057507987220448,(Intercept),-8.062114769344891,0.562150467931921,-14.341560185842004,1.2031977765655192e-46,<0.001,3.1525939893247324e-4,1.0475045175321634e-4,9.488120285095814e-4
incident_asthma,svyglm_discrete_time,public_county_community,survey_OR,32865,462,0.014057507987220448,resp_vulnerability_z,0.22300799691471518,0.13513197825893966,1.6502977295824652,0.09888205643651285,0.099,1.2498305684844848,0.9590129692449261,1.628837669576193
incident_asthma,svyglm_discrete_time,public_county_community,survey_OR,32865,462,0.014057507987220448,age_decade,0.4233963677763289,0.07359719119000835,5.752887588919422,8.773182525442698e-9,<0.001,1.5271394849016116,1.322000173994272,1.764110967776366
incident_asthma,svyglm_discrete_time,public_county_community,survey_OR,32865,462,0.014057507987220448,sexmale,-0.19208620279248936,0.18417175774338937,-1.042973174313335,0.296960717106838,0.297,0.8252357278012649,0.5751854042584247,1.1839904166513082
incident_asthma,svyglm_discrete_time,public_county_community,survey_OR,32865,462,0.014057507987220448,smoke_everyes,0.756563375246545,0.19627886800896904,3.854533006640193,1.1595074057533448e-4,<0.001,2.1309403799931927,1.4504252567464686,3.1307417476109722
incident_asthma,svyglm_discrete_time,public_county_community,survey_OR,32865,462,0.014057507987220448,bmi_w1,-6.106332179987023e-4,0.001406976716006462,-0.43400378346836677,0.6642856936087786,0.664,0.9993895531805225,0.996637358802783,1.0021493476886663
incident_asthma,svyglm_discrete_time,public_county_community,survey_OR,32865,462,0.014057507987220448,factor(interval)2,1.2438428676046038,0.5104798566331343,2.436614983808292,0.014825455187878632,0.015,3.4689184781292437,1.2754541976224012,9.434596264090231
incident_asthma,svyglm_discrete_time,public_county_community,survey_OR,32865,462,0.014057507987220448,factor(interval)3,1.4410234024472788,0.5046563001969174,2.8554550926739446,0.0042975199920835955,0.004,4.225017498457384,1.5712901823084462,11.360583209427173
incident_asthma,svyglm_discrete_time_plus_frailty,public_county_community,survey_OR,32849,461,0.014033912752290784,(Intercept),-7.981998670498181,0.5618765336013933,-14.205965533632295,8.413498116086763e-46,<0.001,3.415560817918934e-4,1.1354893411748824e-4,0.0010274033650401583
incident_asthma,svyglm_discrete_time_plus_frailty,public_county_community,survey_OR,32849,461,0.014033912752290784,resp_vulnerability_z,0.20695065152438208,0.1339584939310756,1.5448863707803588,0.12237375068173419,0.122,1.2299218755134451,0.9459098631233359,1.5992092680708951
incident_asthma,svyglm_discrete_time_plus_frailty,public_county_community,survey_OR,32849,461,0.014033912752290784,frailty_proxy_count_w1,0.09940768320016642,0.07510991076238516,1.3234962229505074,0.18567041153376532,0.186,1.1045165006045479,0.9533170523906259,1.2796967148006428
incident_asthma,svyglm_discrete_time_plus_frailty,public_county_community,survey_OR,32849,461,0.014033912752290784,age_decade,0.3926634793863224,0.0844153090700346,4.651567158991881,3.2942195490548465e-6,<0.001,1.4809199453768103,1.2550927492138495,1.7473799334659197
incident_asthma,svyglm_discrete_time_plus_frailty,public_county_community,survey_OR,32849,461,0.014033912752290784,sexmale,-0.13797855159080805,0.18946837678344633,-0.7282405324478565,0.4664663580454293,0.466,0.8711173756273546,0.6008940977223229,1.2628606022197224
incident_asthma,svyglm_discrete_time_plus_frailty,public_county_community,survey_OR,32849,461,0.014033912752290784,smoke_everyes,0.7312877606305055,0.195327246681531,3.7439106579064463,1.8117809874099232e-4,<0.001,2.077754536106172,1.416864536211385,3.0469136618052115
incident_asthma,svyglm_discrete_time_plus_frailty,public_county_community,survey_OR,32849,461,0.014033912752290784,bmi_w1,-4.921169866111541e-4,0.0013335844160990427,-0.3690182493663795,0.7121141222522984,0.712,0.9995080040830921,0.9968988760071621,1.002123960885065
incident_asthma,svyglm_discrete_time_plus_frailty,public_county_community,survey_OR,32849,461,0.014033912752290784,factor(interval)2,1.2424333870680102,0.5103826074675171,2.4343176450170945,0.014919895529752395,0.015,3.4640325491710553,1.2739005290483247,9.419512142506791
incident_asthma,svyglm_discrete_time_plus_frailty,public_county_community,survey_OR,32849,461,0.014033912752290784,factor(interval)3,1.4366638424526468,0.5061703326861254,2.8383011600632813,0.004535436773182544,0.005,4.206638372754166,1.5598193143018697,11.34477964010078
